Point,E,N,Elevation,Code,SurveyID,Date,Period,TagID,RiffleID,Site,TagSize_mm,A_Axis_mm,B_Axis_mm,C_Axis_mm,Gravelometer_mm,Weight_g,Particle_Class,Size_Class,Field_Movement,Hiding,Embedded,Buried,DetectionType,Notes
646,2802861.37,1266248.60,7447.12,PITRCK,Relocate 2019,9/18/2019,Before,230000111600,3,Riffle 3,32,107,90,49,90,709,Cobble,SC1,0,0,0,0,Trimble,NA
647,2802864.09,1266244.24,7447.35,PITRCK,Relocate 2019,9/18/2019,Before,230000111543,3,Riffle 3,32,109,88,33,90,649,Cobble,SC1,0,0,0,0,Trimble,NA
648,2802866.19,1266239.75,7447.44,PITRCK,Relocate 2019,9/18/2019,Before,230000111663,3,Riffle 3,32,96,77,43,90,526,Cobble,SC1,0,0,0,0,Trimble,NA
649,2802869.74,1266234.71,7447.81,PITRCK,Relocate 2019,9/18/2019,Before,230000111722,3,Riffle 3,32,81,59,42,64,385,Gravel,VCG2,0,0,0,0,Trimble,NA
650,2802850.45,1266359.31,7447.53,PITRCK,Relocate 2019,9/18/2019,Before,228000607536,3,Riffle 3,23,70,68,51,64,373,Gravel,VCG2,0,0,0,0,Trimble,NA
651,2802853.05,1266355.07,7447.69,PITRCK,Relocate 2019,9/18/2019,Before,230000111637,3,Riffle 3,32,168,104,67,128,1687,Cobble,SC2,0,0,0,0,Trimble,NA
652,2802854.51,1266350.99,7447.54,PITRCK,Relocate 2019,9/18/2019,Before,230000111514,3,Riffle 3,32,107,96,62,90,894,Cobble,SC1,0,0,0,0,Trimble,NA
653,2802857.39,1266346.51,7447.28,PITRCK,Relocate 2019,9/18/2019,Before,230000111573,3,Riffle 3,32,137,93,55,90,1165,Cobble,SC1,0,0,0,0,Trimble,NA
654,2802855.67,1266340.66,7447.5,PITRCK,Relocate 2019,9/18/2019,Before,230000111749,3,Riffle 3,32,157,125,80,128,1961,Cobble,SC2,1,0,0,0,Trimble,NA
655,2802861.04,1266338.46,7447.27,PITRCK,Relocate 2019,9/18/2019,Before,230000111520,3,Riffle 3,32,134,95,42,90,1088,Cobble,SC1,0,1,0,0,Trimble,NA
656,2802863.54,1266333.84,7447.36,PITRCK,Relocate 2019,9/18/2019,Before,228000607500,3,Riffle 3,23,102,64,55,64,373,Gravel,VCG2,0,1,0,0,Trimble,NA
657,2802862.73,1266327.47,7447.48,PITRCK,Relocate 2019,9/18/2019,Before,230000111625,3,Riffle 3,32,118,106,77,128,1218,Cobble,SC2,1,0,0,0,Trimble,NA
658,2802866.65,1266322.37,7447.97,PITRCK,Relocate 2019,9/18/2019,Before,230000111557,3,Riffle 3,32,330,277,129,>256,17300,Boulder,SB1,0,0,0,0,Trimble,NA
659,2802869.62,1266316.88,7447.56,PITRCK,Relocate 2019,9/18/2019,Before,230000111580,3,Riffle 3,32,115,103,61,90,1055,Cobble,SC1,0,0,0,0,Trimble,NA
660,2802871.83,1266311.89,7447.4,PITRCK,Relocate 2019,9/18/2019,Before,228000607559,3,Riffle 3,23,63,54,45,64,235,Gravel,VCG2,0,0,0,0,Trimble,NA
661,2802873.31,1266308.02,7447.74,PITRCK,Relocate 2019,9/18/2019,Before,230000111748,3,Riffle 3,32,154,99,80,128,1669,Cobble,SC2,0,0,0,0,Trimble,NA
662,2802876.46,1266301.38,7447.69,PITRCK,Relocate 2019,9/18/2019,Before,230000111647,3,Riffle 3,32,170,140,55,128,2193,Cobble,SC2,0,0,0,0,Trimble,NA
663,2802877.96,1266297.17,7447.61,PITRCK,Relocate 2019,9/18/2019,Before,230000111706,3,Riffle 3,32,120,105,62,128,1063,Cobble,SC2,0,0,0,0,Trimble,NA
664,2802879.93,1266292.36,7447.5,PITRCK,Relocate 2019,9/18/2019,Before,230000111561,3,Riffle 3,32,125,98,59,90,1054,Cobble,SC1,0,0,0,0,Trimble,NA
665,2802881.55,1266288.17,7447.36,PITRCK,Relocate 2019,9/18/2019,Before,228000607566,3,Riffle 3,23,79,41,35,45,159,Gravel,VCG1,0,0,0,0,Trimble,NA
666,2802883.48,1266284.44,7447.69,PITRCK,Relocate 2019,9/18/2019,Before,230000111721,3,Riffle 3,32,187,97,51,90,1395,Cobble,SC1,0,0,0,0,Trimble,NA
667,2802885.65,1266279.97,7447.74,PITRCK,Relocate 2019,9/18/2019,Before,230000111710,3,Riffle 3,32,107,85,63,90,830,Cobble,SC1,0,0,0,0,Trimble,NA
668,2802887.55,1266276.17,7447.58,PITRCK,Relocate 2019,9/18/2019,Before,230000111626,3,Riffle 3,32,105,101,55,90,874,Cobble,SC1,0,0,0,0,Trimble,NA
669,2802889.35,1266272.20,7447.45,PITRCK,Relocate 2019,9/18/2019,Before,228000607519,3,Riffle 3,23,81,64,41,64,437,Gravel,VCG2,0,0,0,0,Trimble,NA
670,2802891.08,1266268.65,7447.46,PITRCK,Relocate 2019,9/18/2019,Before,230000111533,3,Riffle 3,32,98,93,48,90,686,Cobble,SC1,0,0,0,0,Trimble,NA
671,2802892.88,1266264.65,7447.43,PITRCK,Relocate 2019,9/18/2019,Before,230000111611,3,Riffle 3,32,105,76,43,90,548,Cobble,SC1,0,0,0,0,Trimble,NA
672,2802894.01,1266258.82,7447.4,PITRCK,Relocate 2019,9/18/2019,Before,230000111661,3,Riffle 3,32,141,67,45,90,711,Cobble,SC1,0,0,0,0,Trimble,NA
673,2802897.72,1266255.14,7447.48,PITRCK,Relocate 2019,9/18/2019,Before,228000607575,3,Riffle 3,23,105,71,43,64,522,Gravel,VCG2,0,0,0,0,Trimble,NA
674,2802898.33,1266250.38,7448.15,PITRCK,Relocate 2019,9/18/2019,Before,230000111563,3,Riffle 3,32,114,62,54,90,634,Cobble,SC1,0,0,0,0,Trimble,NA
675,2802864.66,1266374.92,7448.05,PITRCK,Relocate 2019,9/18/2019,Before,230000111542,3,Riffle 3,32,102,71,69,90,796,Cobble,SC1,0,0,0,0,Trimble,NA
676,2802867.14,1266370.25,7447.61,PITRCK,Relocate 2019,9/18/2019,Before,228000607574,3,Riffle 3,23,62,43,32,64,140,Gravel,VCG2,0,1,0,0,Trimble,NA
677,2802869.79,1266365.83,7447.84,PITRCK,Relocate 2019,9/18/2019,Before,230000111699,3,Riffle 3,32,185,124,79,128,3653,Cobble,SC2,0,0,0,0,Trimble,NA
678,2802870.81,1266360.80,7447.77,PITRCK,Relocate 2019,9/18/2019,Before,230000111612,3,Riffle 3,32,135,99,82,128,1821,Cobble,SC2,1,0,0,0,Trimble,NA
679,2802872.75,1266354.05,7447.55,PITRCK,Relocate 2019,9/18/2019,Before,230000111532,3,Riffle 3,32,134,126,67,128,1534,Cobble,SC2,1,0,0,0,Trimble,NA
680,2802873.21,1266350.81,7447.62,PITRCK,Relocate 2019,9/18/2019,Before,230000111680,3,Riffle 3,32,131,112,71,128,1468,Cobble,SC2,0,0,0,0,Trimble,NA
681,2802874.24,1266344.66,7447.97,PITRCK,Relocate 2019,9/18/2019,Before,230000111554,3,Riffle 3,32,375,265,193,>256,22700,Boulder,SB1,1,0,0,0,Trimble,NA
682,2802876.76,1266340.13,7447.62,PITRCK,Relocate 2019,9/18/2019,Before,230000111701,3,Riffle 3,32,144,135,89,128,2792,Cobble,SC2,1,0,0,0,Trimble,NA
683,2802878.94,1266336.48,7447.54,PITRCK,Relocate 2019,9/18/2019,Before,228000607542,3,Riffle 3,23,119,64,45,64,469,Gravel,VCG2,0,1,0,0,Trimble,NA
684,2802881.14,1266331.82,7447.8,PITRCK,Relocate 2019,9/18/2019,Before,230000111531,3,Riffle 3,32,123,113,67,128,1519,Cobble,SC2,0,0,0,0,Trimble,NA
685,2802880.49,1266325.01,7447.81,PITRCK,Relocate 2019,9/18/2019,Before,230000111608,3,Riffle 3,32,160,123,71,128,2236,Cobble,SC2,1,0,0,0,Trimble,NA
686,2802886.42,1266321.42,7447.96,PITRCK,Relocate 2019,9/18/2019,Before,230000111513,3,Riffle 3,32,148,93,75,90,1599,Cobble,SC1,0,0,0,0,Trimble,NA
687,2802888.72,1266317.97,7447.43,PITRCK,Relocate 2019,9/18/2019,Before,230000111589,3,Riffle 3,32,125,113,95,128,2284,Cobble,SC2,1,0,0,0,Trimble,NA
688,2802891.41,1266313.01,7447.63,PITRCK,Relocate 2019,9/18/2019,Before,228000607553,3,Riffle 3,23,76,59,50,64,435,Gravel,VCG2,1,0,0,0,Trimble,NA
689,2802893.21,1266309.27,7447.87,PITRCK,Relocate 2019,9/18/2019,Before,230000111519,3,Riffle 3,32,151,141,52,128,1937,Cobble,SC2,0,0,0,0,Trimble,NA
690,2802895.32,1266304.23,7447.84,PITRCK,Relocate 2019,9/18/2019,Before,230000111529,3,Riffle 3,32,248,168,104,180,5200,Cobble,LC1,0,0,0,0,Trimble,NA
691,2802898.49,1266298.90,7448.14,PITRCK,Relocate 2019,9/18/2019,Before,230000111565,3,Riffle 3,32,311,241,149,256,13100,Cobble,LC2,0,0,0,0,Trimble,NA
692,2802900.77,1266292.94,7447.65,PITRCK,Relocate 2019,9/18/2019,Before,228000607501,3,Riffle 3,23,78,52,34,64,212,Gravel,VCG2,1,0,0,0,Trimble,NA
693,2802902.92,1266288.43,7447.92,PITRCK,Relocate 2019,9/18/2019,Before,230000111691,3,Riffle 3,32,145,105,63,128,1716,Cobble,SC2,0,0,0,0,Trimble,NA
694,2802905.20,1266282.26,7447.77,PITRCK,Relocate 2019,9/18/2019,Before,230000111613,3,Riffle 3,32,136,112,43,90,1002,Cobble,SC1,1,0,0,0,Trimble,NA
695,2802908.98,1266278.55,7447.66,PITRCK,Relocate 2019,9/18/2019,Before,230000111505,3,Riffle 3,32,117,77,71,90,941,Cobble,SC1,0,0,0,0,Trimble,NA
696,2802911.85,1266273.59,7447.91,PITRCK,Relocate 2019,9/18/2019,Before,230000111511,3,Riffle 3,32,106,93,80,90,1175,Cobble,SC1,0,0,0,0,Trimble,NA
697,2802913.66,1266269.95,7447.63,PITRCK,Relocate 2019,9/18/2019,Before,230000111610,3,Riffle 3,32,130,85,56,90,936,Cobble,SC1,0,0,0,0,Trimble,NA
698,2802917.00,1266262.38,7447.98,PITRCK,Relocate 2019,9/18/2019,Before,230000111569,3,Riffle 3,32,94,71,67,90,638,Cobble,SC1,1,0,0,0,Trimble,NA
699,2802920.62,1266257.73,7448.05,PITRCK,Relocate 2019,9/18/2019,Before,228000607518,3,Riffle 3,23,86,66,38,64,NA,Gravel,VCG2,0,0,0,0,Trimble,NA
700,2806338.28,1266549.06,7459.6,PITRCK,Relocate 2020,9/29/2020,Before,230000111558,1,Riffle 1,32,145,118,52,128,1424,Cobble,SC2,0,0,0,0,Trimble,NA
701,2806337.99,1266558.02,7458.85,PITRCK,Relocate 2020,9/29/2020,Before,230000111677,1,Riffle 1,32,90,78,69,90,608,Cobble,SC1,0,0,0,0,Trimble,NA
702,2806337.99,1266564.81,7459.04,PITRCK,Relocate 2020,9/29/2020,Before,230000111624,1,Riffle 1,32,157,152,82,180,2584,Cobble,LC1,0,0,0,0,Trimble,NA
703,2806337.00,1266571.82,7459.09,PITRCK,Relocate 2020,9/29/2020,Before,228000607573,1,Riffle 1,23,102,61,48,64,550,Gravel,VCG2,0,0,0,0,Trimble,NA
704,2806336.22,1266579.56,7459.55,PITRCK,Relocate 2020,9/29/2020,Before,230000111731,1,Riffle 1,32,145,98,56,128,1335,Cobble,SC2,0,0,0,0,Trimble,NA
705,2806334.66,1266585.26,7459.6,PITRCK,Relocate 2020,9/29/2020,Before,230000111736,1,Riffle 1,32,155,109,66,128,1789,Cobble,SC2,0,0,0,0,Trimble,NA
706,2806326.07,1266592.23,7459.31,PITRCK,Relocate 2020,9/29/2020,Before,230000111684,1,Riffle 1,32,198,117,64,128,2248,Cobble,SC2,0,0,0,0,Trimble,NA
707,2806332.62,1266599.23,7459.42,PITRCK,Relocate 2020,9/29/2020,Before,230000111541,1,Riffle 1,32,356,290,138,>256,14100,Boulder,SB1,0,0,0,0,Trimble,NA
708,2806323.07,1266602.60,7459.33,PITRCK,Relocate 2020,9/29/2020,Before,228000607534,1,Riffle 1,23,70,63,55,64,654,Gravel,VCG2,0,0,0,0,Trimble,NA
709,2806331.53,1266614.09,7459.07,PITRCK,Relocate 2020,9/29/2020,Before,228000607505,1,Riffle 1,23,94,61,41,64,336,Gravel,VCG2,1,0,0,0,Trimble,moved ~1.0-1.5 ft
710,2806330.95,1266617.75,7459,PITRCK,Relocate 2020,9/29/2020,Before,230000111683,1,Riffle 1,32,132,90,80,128,1427,Cobble,SC2,0,0,0,0,Trimble,NA
711,2806334.10,1266624.27,7459.27,PITRCK,Relocate 2020,9/29/2020,Before,230000111737,1,Riffle 1,32,169,138,82,128,2929,Cobble,SC2,0,0,0,0,Trimble,NA
712,2806334.51,1266629.68,7458.83,PITRCK,Relocate 2020,9/29/2020,Before,230000111641,1,Riffle 1,32,124,104,56,90,1093,Cobble,SC1,0,0,0,0,Trimble,NA
713,2806333.64,1266635.52,7458.76,PITRCK,Relocate 2020,9/29/2020,Before,228000607513,1,Riffle 1,23,91,60,38,64,273,Gravel,VCG2,0,1,0,0,Trimble,NA
714,2806334.31,1266640.56,7459.15,PITRCK,Relocate 2020,9/29/2020,Before,230000111644,1,Riffle 1,32,135,93,72,90,1442,Cobble,SC1,0,1,0,0,Trimble,NA
715,2806331.46,1266645.11,7458.84,PITRCK,Relocate 2020,9/29/2020,Before,230000111632,1,Riffle 1,32,124,96,53,90,802,Cobble,SC1,0,0,0,0,Trimble,NA
716,2806335.36,1266649.99,7459.01,PITRCK,Relocate 2020,9/29/2020,Before,230000111695,1,Riffle 1,32,120,97,77,90,1034,Cobble,SC1,0,0,0,0,Trimble,NA
717,2806335.30,1266655.94,7459.11,PITRCK,Relocate 2020,9/29/2020,Before,228000607532,1,Riffle 1,23,90,55,42,64,446,Gravel,VCG2,0,1,0,0,Trimble,NA
718,2806334.55,1266661.19,7459.1,PITRCK,Relocate 2020,9/29/2020,Before,230000111631,1,Riffle 1,32,97,56,50,64,363,Gravel,VCG2,0,1,0,0,Trimble,embedded in sand
719,2806335.10,1266668.35,7459.23,PITRCK,Relocate 2020,9/29/2020,Before,230000111689,1,Riffle 1,32,141,84,37,90,888,Cobble,SC1,0,1,0,0,Trimble,NA
720,2806318.20,1266549.78,7459.12,PITRCK,Relocate 2020,9/29/2020,Before,228000607533,1,Riffle 1,23,89,65,52,64,400,Gravel,VCG2,0,1,0,0,Trimble,NA
721,2806317.50,1266555.66,7458.96,PITRCK,Relocate 2020,9/29/2020,Before,230000111712,1,Riffle 1,32,176,113,74,128,2062,Cobble,SC2,0,0,0,0,Trimble,NA
722,2806317.08,1266563.41,7458.89,PITRCK,Relocate 2020,9/29/2020,Before,230000111534,1,Riffle 1,32,157,135,130,180,3638,Cobble,LC1,0,0,0,0,Trimble,NA
723,2806316.36,1266570.41,7458.99,PITRCK,Relocate 2020,9/29/2020,Before,228000607520,1,Riffle 1,23,90,64,52,64,543,Gravel,VCG2,0,1,0,0,Trimble,NA
724,2806315.93,1266574.53,7459.26,PITRCK,Relocate 2020,9/29/2020,Before,230000111598,1,Riffle 1,32,142,104,54,128,1046,Cobble,SC2,0,0,0,0,Trimble,NA
725,2806315.94,1266579.94,7459.4,PITRCK,Relocate 2020,9/29/2020,Before,230000111741,1,Riffle 1,32,148,100,84,128,1958,Cobble,SC2,0,0,0,0,Trimble,NA
726,2806312.61,1266584.16,7459.21,PITRCK,Relocate 2020,9/29/2020,Before,228000607546,1,Riffle 1,23,97,71,35,64,338,Gravel,VCG2,1,0,0,0,Trimble,moved ~2.0 ft
727,2806314.03,1266591.01,7459.18,PITRCK,Relocate 2020,9/29/2020,Before,230000111523,1,Riffle 1,32,150,109,78,128,1992,Cobble,SC2,1,0,0,0,Trimble,moved ~1.0 ft
728,2806313.79,1266598.42,7459.21,PITRCK,Relocate 2020,9/29/2020,Before,230000111698,1,Riffle 1,32,89,82,70,90,771,Cobble,SC1,0,0,0,0,Trimble,NA
729,2806313.18,1266602.20,7459.2,PITRCK,Relocate 2020,9/29/2020,Before,230000111643,1,Riffle 1,32,184,125,58,128,2352,Cobble,SC2,1,0,0,0,Trimble,NA
730,2806313.32,1266607.06,7458.86,PITRCK,Relocate 2020,9/29/2020,Before,228000607537,1,Riffle 1,23,95,61,35,64,458,Gravel,VCG2,0,0,0,0,Trimble,NA
731,2806311.59,1266612.08,7459.01,PITRCK,Relocate 2020,9/29/2020,Before,230000111734,1,Riffle 1,32,120,104,64,128,1233,Cobble,SC2,0,0,0,0,Trimble,NA
732,2806312.11,1266616.62,7459.05,PITRCK,Relocate 2020,9/29/2020,Before,230000111651,1,Riffle 1,32,117,111,49,90,767,Cobble,SC1,1,0,0,0,Trimble,"moved ~0.25 ft, flipped"
733,2806310.93,1266623.42,7459.28,PITRCK,Relocate 2020,9/29/2020,Before,230000111733,1,Riffle 1,32,303,265,148,>256,15900,Boulder,SB1,0,0,0,0,Trimble,NA
734,2806310.03,1266629.15,7458.9,PITRCK,Relocate 2020,9/29/2020,Before,230000111679,1,Riffle 1,32,141,105,79,128,1381,Cobble,SC2,0,0,0,0,Trimble,NA
735,2806310.56,1266635.43,7458.8,PITRCK,Relocate 2020,9/29/2020,Before,230000111623,1,Riffle 1,32,136,109,36,90,858,Cobble,SC1,0,0,0,0,Trimble,NA
736,2806309.05,1266639.96,7458.86,PITRCK,Relocate 2020,9/29/2020,Before,230000111615,1,Riffle 1,32,134,115,42,128,986,Cobble,SC2,0,1,0,0,Trimble,NA
737,2806309.80,1266647.21,7458.85,PITRCK,Relocate 2020,9/29/2020,Before,230000111544,1,Riffle 1,32,86,73,51,90,518,Cobble,SC1,0,0,0,0,Trimble,NA
738,2806308.59,1266656.35,7459.13,PITRCK,Relocate 2020,9/29/2020,Before,230000111550,1,Riffle 1,32,107,91,42,90,571,Cobble,SC1,0,0,0,0,Trimble,NA
739,2806299.58,1266549.83,7458.91,PITRCK,Relocate 2020,9/29/2020,Before,228000607541,1,Riffle 1,23,91,64,40,64,398,Gravel,VCG2,0,1,0,0,Trimble,NA
740,2806298.54,1266555.81,7458.71,PITRCK,Relocate 2020,9/29/2020,Before,230000111517,1,Riffle 1,32,142,136,46,128,1173,Cobble,SC2,0,0,0,0,Trimble,NA
741,2806292.42,1266557.83,7458.6,PITRCK,Relocate 2020,9/29/2020,Before,230000111708,1,Riffle 1,32,181,124,84,128,2277,Cobble,SC2,1,0,0,0,Trimble,moved <0.25 ft
742,2806296.93,1266565.23,7458.62,PITRCK,Relocate 2020,9/29/2020,Before,228000607524,1,Riffle 1,23,86,68,54,64,562,Gravel,VCG2,0,0,0,0,Trimble,NA
743,2806295.95,1266570.31,7458.78,PITRCK,Relocate 2020,9/29/2020,Before,230000111668,1,Riffle 1,32,177,112,67,128,1929,Cobble,SC2,0,0,0,0,Trimble,NA
744,2806295.27,1266576.61,7459.24,PITRCK,Relocate 2020,9/29/2020,Before,230000111510,1,Riffle 1,32,460,230,125,256,17100,Cobble,LC2,0,0,0,0,Trimble,NA
745,2806294.26,1266583.97,7459,PITRCK,Relocate 2020,9/29/2020,Before,228000607516,1,Riffle 1,23,81,63,55,64,514,Gravel,VCG2,0,0,0,0,Trimble,NA
746,2806287.99,1266588.11,7458.87,PITRCK,Relocate 2020,9/29/2020,Before,230000111595,1,Riffle 1,32,158,98,49,90,939,Cobble,SC1,0,0,0,0,Trimble,NA
747,2806292.85,1266596.18,7458.88,PITRCK,Relocate 2020,9/29/2020,Before,230000111676,1,Riffle 1,32,145,84,71,90,1337,Cobble,SC1,0,0,0,0,Trimble,NA
748,2806292.26,1266601.66,7459.01,PITRCK,Relocate 2020,9/29/2020,Before,230000111735,1,Riffle 1,32,141,117,56,128,1706,Cobble,SC2,0,0,0,0,Trimble,NA
749,2806284.13,1266606.64,7458.87,PITRCK,Relocate 2020,9/29/2020,Before,230000111686,1,Riffle 1,32,110,78,34,90,601,Cobble,SC1,0,1,0,0,Trimble,NA
750,2806291.11,1266613.24,7458.69,PITRCK,Relocate 2020,9/29/2020,Before,228000607509,1,Riffle 1,23,106,64,36,64,440,Gravel,VCG2,0,1,0,0,Trimble,NA
751,2806290.03,1266617.66,7458.7,PITRCK,Relocate 2020,9/29/2020,Before,230000111728,1,Riffle 1,32,165,123,75,180,2327,Cobble,LC1,0,0,0,0,Trimble,NA
752,2806290.04,1266624.24,7458.86,PITRCK,Relocate 2020,9/29/2020,Before,230000111594,1,Riffle 1,32,135,67,55,90,911,Cobble,SC1,0,0,0,0,Trimble,NA
753,2806290.38,1266630.82,7458.72,PITRCK,Relocate 2020,9/29/2020,Before,230000111566,1,Riffle 1,32,134,115,43,128,1003,Cobble,SC2,0,0,0,0,Trimble,NA
754,2806290.04,1266636.66,7458.96,PITRCK,Relocate 2020,9/29/2020,Before,230000111507,1,Riffle 1,32,331,236,143,256,11400,Cobble,LC2,1,0,0,0,Trimble,moved <0.25 ft
755,2806288.46,1266642.43,7458.92,PITRCK,Relocate 2020,9/29/2020,Before,230000111717,1,Riffle 1,32,135,93,59,90,1398,Cobble,SC1,0,0,0,0,Trimble,NA
756,2806289.50,1266648.08,7458.94,PITRCK,Relocate 2020,9/29/2020,Before,230000111560,1,Riffle 1,32,91,75,50,64,337,Gravel,VCG2,1,1,0,0,Trimble,moved ~0.5-1.0 ft
757,2806288.95,1266651.89,7458.94,PITRCK,Relocate 2020,9/29/2020,Before,230000111720,1,Riffle 1,32,119,100,43,90,741,Cobble,SC1,1,1,0,0,Trimble,moved ~0.5 ft
758,2806289.35,1266659.44,7459.1,PITRCK,Relocate 2020,9/29/2020,Before,230000111527,1,Riffle 1,32,139,76,75,90,1153,Cobble,SC1,0,1,0,0,Trimble,NA
759,2806308.59,1266664.58,7459.27,PITRCK,Relocate 2020,9/29/2020,Before,230000111575,1,Riffle 1,32,135,96,53,90,1034,Cobble,SC1,0,0,0,0,Trimble,NA
760,2806259.12,1266536.84,7458.7,PITRCK,Relocate 2020,9/29/2020,Before,228000607549,1,Riffle 1,23,72,50,38,64,185,Gravel,VCG2,0,1,0,0,Trimble,NA
761,2806257.95,1266541.54,7458.2,PITRCK,Relocate 2020,9/29/2020,Before,230000111556,1,Riffle 1,32,116,113,59,128,1187,Cobble,SC2,0,1,0,0,Trimble,NA
762,2806257.98,1266547.48,7458.61,PITRCK,Relocate 2020,9/29/2020,Before,230000111570,1,Riffle 1,32,218,94,50,128,2142,Cobble,SC2,0,0,0,0,Trimble,NA
763,2806253.18,1266552.87,7458.24,PITRCK,Relocate 2020,9/29/2020,Before,228000607577,1,Riffle 1,23,94,66,23,64,361,Gravel,VCG2,0,0,0,0,Trimble,NA
764,2806254.34,1266558.07,7458.39,PITRCK,Relocate 2020,9/29/2020,Before,230000111636,1,Riffle 1,32,141,97,83,128,2024,Cobble,SC2,0,0,0,0,Trimble,NA
765,2806254.10,1266563.34,7458.12,PITRCK,Relocate 2020,9/29/2020,Before,230000111716,1,Riffle 1,32,129,116,60,128,1338,Cobble,SC2,0,0,0,0,Trimble,NA
766,2806251.41,1266568.13,7458.4,PITRCK,Relocate 2020,9/29/2020,Before,230000111592,1,Riffle 1,32,213,113,49,128,2412,Cobble,SC2,1,0,0,0,Trimble,moved ~1.0-1.5 ft
767,2806247.67,1266573.59,7458.42,PITRCK,Relocate 2020,9/29/2020,Before,228000607565,1,Riffle 1,23,94,58,56,64,433,Gravel,VCG2,0,1,0,0,Trimble,NA
768,2806250.70,1266579.43,7458.67,PITRCK,Relocate 2020,9/29/2020,Before,230000111551,1,Riffle 1,32,189,103,71,128,1963,Cobble,SC2,1,0,0,0,Trimble,moved ~2.0 ft
769,2806250.54,1266586.77,7458.49,PITRCK,Relocate 2020,9/29/2020,Before,230000111525,1,Riffle 1,32,104,86,46,90,837,Cobble,SC1,0,0,0,0,Trimble,NA
770,2806248.03,1266592.31,7458.88,PITRCK,Relocate 2020,9/29/2020,Before,230000111578,1,Riffle 1,32,374,275,144,>256,19700,Boulder,SB1,0,0,0,0,Trimble,NA
771,2806240.48,1266597.08,7458.2,PITRCK,Relocate 2020,9/29/2020,Before,230000111555,1,Riffle 1,32,109,71,69,90,826,Cobble,SC1,0,1,0,0,Trimble,NA
772,2806248.38,1266603.95,7458.41,PITRCK,Relocate 2020,9/29/2020,Before,230000111746,1,Riffle 1,32,111,68,59,90,775,Cobble,SC1,0,0,0,0,Trimble,NA
773,2806247.79,1266607.03,7458.41,PITRCK,Relocate 2020,9/29/2020,Before,230000111707,1,Riffle 1,32,151,98,58,90,1186,Cobble,SC1,0,0,0,0,Trimble,NA
774,2806244.99,1266611.86,7458.32,PITRCK,Relocate 2020,9/29/2020,Before,230000111577,1,Riffle 1,32,102,78,45,90,546,Cobble,SC1,1,0,0,0,Trimble,moved ~3.0 ft
775,2806245.35,1266617.84,7458.44,PITRCK,Relocate 2020,9/29/2020,Before,230000111607,1,Riffle 1,32,113,100,63,90,1093,Cobble,SC1,0,1,0,0,Trimble,NA
776,2806248.13,1266623.44,7458.32,PITRCK,Relocate 2020,9/29/2020,Before,230000111567,1,Riffle 1,32,128,104,33,90,645,Cobble,SC1,0,1,0,0,Trimble,NA
777,2806247.87,1266629.07,7457.79,PITRCK,Relocate 2020,9/29/2020,Before,228000607560,1,Riffle 1,23,82,64,37,64,407,Gravel,VCG2,0,1,0,0,Trimble,NA
778,2806247.06,1266633.81,7457.62,PITRCK,Relocate 2020,9/29/2020,Before,230000111648,1,Riffle 1,32,101,88,34,90,508,Cobble,SC1,0,1,0,0,Trimble,NA
779,2806245.67,1266641.80,7458.82,PITRCK,Relocate 2020,9/29/2020,Before,228000607517,1,Riffle 1,23,68,56,43,64,241,Gravel,VCG2,0,0,0,0,Trimble,NA
780,2806238.62,1266531.67,7458.51,PITRCK,Relocate 2020,9/29/2020,Before,230000111581,1,Riffle 1,32,113,101,43,90,755,Cobble,SC1,0,0,0,0,Trimble,NA
781,2806237.49,1266539.69,7458.28,PITRCK,Relocate 2020,9/29/2020,Before,228000607507,1,Riffle 1,23,65,45,42,64,197,Gravel,VCG2,0,0,0,0,Trimble,NA
782,2806236.49,1266545.03,7458.27,PITRCK,Relocate 2020,9/29/2020,Before,230000111693,1,Riffle 1,32,154,92,58,90,1342,Cobble,SC1,0,1,0,0,Trimble,NA
