Point,E,N,Elevation,Code,SurveyID,Year,Period,TagID,RiffleID,Site,TagSize_mm,A_Axis_mm,B_Axis_mm,B_Axis_ft,C_Axis_mm,Gravelometer_mm,Weight_g,Particle_Class,Size_Class1,Size_Class2,Distance_ft,Distance_m,Field_Movement,Moved_1PD,Moved_12PD,Hiding,Embedded,Buried,Notes
1155,2804533.87,1266589.53,7454.50,PITRCK,Relocate 2022,2021,Before,228000607561,2,Riffle 2,23,106,53,0.174,49,64,350,Gravel,VCG2,VCG,0.03,0.010,0,0,0,0,0,0,
1156,2804536.56,1266581.81,7454.41,PITRCK,Relocate 2022,2021,Before,230000111553,2,Riffle 2,32,144,123,0.404,55,128,1551,Cobble,SC2,SC,0.18,0.054,0,0,0,0,0,0,
1157,2804535.05,1266575.25,7454.24,PITRCK,Relocate 2022,2021,Before,230000111669,2,Riffle 2,32,151,137,0.449,65,128,2083,Cobble,SC2,SC,0.08,0.025,0,0,0,0,0,0,
1158,2804532.74,1266570.96,7453.90,PITRCK,Relocate 2022,2021,Before,230000111655,2,Riffle 2,32,107,68,0.223,56,90,697,Cobble,SC1,SC,0.10,0.029,0,0,0,0,0,0,
1159,2804536.20,1266562.79,7453.80,PITRCK,Relocate 2022,2021,Before,230000111738,2,Riffle 2,32,140,110,0.361,77,128,1999,Cobble,SC2,SC,0.04,0.013,0,0,0,1,0,0,
1160,2804535.17,1266559.14,7453.56,PITRCK,Relocate 2022,2021,Before,228000607548,2,Riffle 2,23,67,55,0.180,52,64,344,Gravel,VCG2,VCG,0.13,0.041,0,0,0,1,0,0,
1162,2804533.26,1266545.27,7453.43,PITRCK,Relocate 2022,2021,Before,230000111564,2,Riffle 2,32,109,85,0.279,42,90,747,Cobble,SC1,SC,0.08,0.025,0,0,0,0,0,0,
1163,2804530.41,1266539.82,7453.42,PITRCK,Relocate 2022,2021,Before,230000111719,2,Riffle 2,32,165,110,0.361,61,128,1712,Cobble,SC2,SC,1.04,0.318,1,1,1,0,0,0,
1165,2804529.45,1266530.08,7453.45,PITRCK,Relocate 2022,2021,Before,230000111742,2,Riffle 2,32,111,72,0.236,46,90,646,Cobble,SC1,SC,1.26,0.383,1,1,1,0,0,0,
1166,2804525.58,1266526.57,7453.69,PITRCK,Relocate 2022,2021,Before,230000111603,2,Riffle 2,32,181,125,0.410,100,128,3827,Cobble,SC2,SC,0.09,0.027,0,0,0,0,0,0,
1167,2804528.81,1266521.68,7453.62,PITRCK,Relocate 2022,2021,Before,228000607538,2,Riffle 2,23,74,53,0.174,22,64,257,Gravel,VCG2,VCG,0.14,0.043,0,0,0,0,0,0,
1168,2804528.50,1266517.56,7453.77,PITRCK,Relocate 2022,2021,Before,230000111664,2,Riffle 2,32,116,88,0.289,67,90,904,Cobble,SC1,SC,0.10,0.031,0,0,0,0,0,0,
1169,2804527.44,1266513.04,7453.75,PITRCK,Relocate 2022,2021,Before,230000111574,2,Riffle 2,32,122,118,0.387,43,128,1033,Cobble,SC2,SC,0.06,0.019,0,0,0,0,0,0,
1170,2804526.48,1266508.36,7453.83,PITRCK,Relocate 2022,2021,Before,230000111585,2,Riffle 2,32,115,105,0.344,33,90,770,Cobble,SC1,SC,0.17,0.050,0,0,0,0,0,0,
1171,2804526.23,1266503.55,7454.04,PITRCK,Relocate 2022,2021,Before,230000111642,2,Riffle 2,32,190,98,0.322,44,90,1225,Cobble,SC1,SC,0.05,0.016,0,0,0,0,0,0,
1172,2804525.86,1266499.57,7454.24,PITRCK,Relocate 2022,2021,Before,230000111652,2,Riffle 2,32,120,78,0.256,71,90,861,Cobble,SC1,SC,0.12,0.036,0,0,0,1,0,0,
1173,2804526.05,1266494.83,7454.21,PITRCK,Relocate 2022,2021,Before,228000607511,2,Riffle 2,23,120,75,0.246,50,64,466,Gravel,VCG2,VCG,0.10,0.032,0,0,0,1,0,0,
1174,2804524.42,1266489.86,7454.56,PITRCK,Relocate 2022,2021,Before,230000111660,2,Riffle 2,32,112,87,0.285,57,90,727,Cobble,SC1,SC,0.20,0.060,0,0,0,1,0,0,
1175,2804558.95,1266615.12,7453.66,PITRCK,Relocate 2022,2021,Before,230000111602,2,Riffle 2,32,178,155,0.509,48,180,2087,Cobble,LC1,LC,0.06,0.020,0,0,0,0,1,0,
1179,2804555.03,1266588.91,7454.41,PITRCK,Relocate 2022,2021,Before,230000111504,2,Riffle 2,32,166,128,0.420,81,128,2127,Cobble,SC2,SC,0.08,0.025,0,0,0,1,0,0,
1180,2804553.00,1266581.78,7454.21,PITRCK,Relocate 2022,2021,Before,230000111572,2,Riffle 2,32,162,104,0.341,67,128,1710,Cobble,SC2,SC,0.16,0.049,0,0,0,1,0,0,
1182,2804549.02,1266568.88,7453.95,PITRCK,Relocate 2022,2021,Before,230000111538,2,Riffle 2,32,186,126,0.413,93,128,2956,Cobble,SC2,SC,0.13,0.039,0,0,0,0,0,0,
1183,2804551.99,1266562.10,7453.76,PITRCK,Relocate 2022,2021,Before,230000111727,2,Riffle 2,32,165,125,0.410,60,128,2087,Cobble,SC2,SC,0.21,0.065,0,0,0,0,0,0,
1184,2804548.58,1266557.39,7453.65,PITRCK,Relocate 2022,2021,Before,228000607539,2,Riffle 2,23,110,63,0.207,31,64,372,Gravel,VCG2,VCG,0.23,0.071,0,1,0,0,0,0,
1185,2804550.99,1266552.51,7453.55,PITRCK,Relocate 2022,2021,Before,230000111709,2,Riffle 2,32,201,182,0.597,58,180,3584,Cobble,LC1,LC,0.26,0.080,0,0,0,0,0,0,
1186,2804549.92,1266546.56,7453.50,PITRCK,Relocate 2022,2021,Before,230000111605,2,Riffle 2,32,140,121,0.397,59,128,1380,Cobble,SC2,SC,0.07,0.023,0,0,0,0,0,0,
1187,2804548.73,1266541.60,7453.51,PITRCK,Relocate 2022,2021,Before,230000111694,2,Riffle 2,32,150,109,0.358,88,128,1738,Cobble,SC2,SC,0.02,0.006,0,0,0,0,0,0,
1188,2804547.38,1266536.60,7453.41,PITRCK,Relocate 2022,2021,Before,228000607514,2,Riffle 2,23,139,64,0.210,54,64,813,Gravel,VCG2,VCG,0.16,0.050,0,0,0,0,0,0,
1189,2804547.21,1266531.41,7453.64,PITRCK,Relocate 2022,2021,Before,230000111604,2,Riffle 2,32,195,62,0.203,56,90,1437,Cobble,SC1,SC,0.06,0.019,0,0,0,0,0,0,
1190,2804548.38,1266526.17,7453.72,PITRCK,Relocate 2022,2021,Before,230000111593,2,Riffle 2,32,165,66,0.217,54,90,1192,Cobble,SC1,SC,0.18,0.056,0,0,0,0,0,0,
1191,2804547.85,1266522.86,7453.74,PITRCK,Relocate 2022,2021,Before,230000111568,2,Riffle 2,32,133,87,0.285,49,90,784,Cobble,SC1,SC,0.20,0.062,0,0,0,0,0,0,
1192,2804547.37,1266517.19,7453.91,PITRCK,Relocate 2022,2021,Before,228000607540,2,Riffle 2,23,100,67,0.220,46,64,506,Gravel,VCG2,VCG,0.02,0.007,0,0,0,0,0,0,
1193,2804547.23,1266511.55,7454.08,PITRCK,Relocate 2022,2021,Before,230000111745,2,Riffle 2,32,96,94,0.308,43,90,833,Cobble,SC1,SC,0.18,0.054,0,0,0,0,0,0,
1194,2804546.69,1266506.71,7453.99,PITRCK,Relocate 2022,2021,Before,230000111622,2,Riffle 2,32,122,66,0.217,42,90,555,Cobble,SC1,SC,0.05,0.014,0,0,0,0,1,0,
1195,2804547.21,1266501.88,7454.13,PITRCK,Relocate 2022,2021,Before,228000607569,2,Riffle 2,23,99,78,0.256,44,64,493,Gravel,VCG2,VCG,0.10,0.030,0,0,0,1,0,0,
1196,2804544.81,1266498.06,7454.18,PITRCK,Relocate 2022,2021,Before,228000607558,2,Riffle 2,23,88,73,0.240,38,64,444,Gravel,VCG2,VCG,0.36,0.110,0,1,0,1,0,0,
1197,2804544.13,1266493.37,7454.35,PITRCK,Relocate 2022,2021,Before,228000607504,2,Riffle 2,23,77,65,0.213,40,64,362,Gravel,VCG2,VCG,0.52,0.159,1,1,1,1,0,0,
1199,2804542.39,1266482.41,7454.94,PITRCK,Relocate 2022,2021,Before,228000607527,2,Riffle 2,23,70,74,0.243,55,64,425,Gravel,VCG2,VCG,0.02,0.006,0,0,0,1,1,0,
1200,2802796.87,1266335.45,7447.84,PITRCK,Relocate 2022,2021,Before,228000607568,3,Riffle 3,23,91,69,0.226,40,64,384,Gravel,VCG2,VCG,0.69,0.210,1,1,1,1,0,0,
1201,2802799.80,1266329.01,7447.33,PITRCK,Relocate 2022,2021,Before,230000111687,3,Riffle 3,32,167,118,0.387,59,128,1363,Cobble,SC2,SC,1.61,0.490,1,1,1,1,0,0,
1202,2802800.21,1266325.64,7447.41,PITRCK,Relocate 2022,2021,Before,230000111539,3,Riffle 3,32,153,112,0.367,75,128,1871,Cobble,SC2,SC,0.59,0.180,1,1,1,1,0,0,
1203,2802803.16,1266320.65,7447.22,PITRCK,Relocate 2022,2021,Before,230000111628,3,Riffle 3,32,180,98,0.322,45,90,1341,Cobble,SC1,SC,0.51,0.156,1,1,1,1,0,0,
1204,2802803.77,1266315.90,7447.40,PITRCK,Relocate 2022,2021,Before,230000111501,3,Riffle 3,32,148,110,0.361,100,128,2344,Cobble,SC2,SC,2.17,0.662,1,1,1,1,0,0,
1205,2802807.45,1266312.37,7447.26,PITRCK,Relocate 2022,2021,Before,230000111616,3,Riffle 3,32,153,135,0.443,74,128,2113,Cobble,SC2,SC,1.07,0.327,1,1,1,1,0,0,
1206,2802811.38,1266305.24,7447.20,PITRCK,Relocate 2022,2021,Before,228000607522,3,Riffle 3,23,136,61,0.200,33,64,516,Gravel,VCG2,VCG,1.25,0.380,1,1,1,1,0,0,
1207,2802812.97,1266302.97,7447.37,PITRCK,Relocate 2022,2021,Before,230000111524,3,Riffle 3,32,154,89,0.292,64,90,1292,Cobble,SC1,SC,1.06,0.322,1,1,1,1,0,0,
1208,2802816.04,1266297.18,7447.31,PITRCK,Relocate 2022,2021,Before,230000111537,3,Riffle 3,32,158,99,0.325,67,128,1856,Cobble,SC2,SC,0.27,0.083,0,0,0,1,0,0,
1209,2802818.48,1266291.01,7447.43,PITRCK,Relocate 2022,2021,Before,230000111552,3,Riffle 3,32,120,126,0.413,78,128,2224,Cobble,SC2,SC,1.31,0.399,1,1,1,0,0,0,
1212,2802827.23,1266278.07,7447.32,PITRCK,Relocate 2022,2021,Before,230000111518,3,Riffle 3,32,129,102,0.335,56,90,1168,Cobble,SC1,SC,0.20,0.060,0,0,0,0,0,0,
1213,2802829.37,1266273.78,7447.19,PITRCK,Relocate 2022,2021,Before,228000607525,3,Riffle 3,23,90,71,0.233,34,64,414,Gravel,VCG2,VCG,0.91,0.278,1,1,1,1,0,0,
1214,2802833.02,1266269.96,7447.12,PITRCK,Relocate 2022,2021,Before,230000111528,3,Riffle 3,32,116,93,0.305,67,90,1027,Cobble,SC1,SC,0.15,0.045,0,0,0,0,0,0,
1216,2802838.86,1266259.48,7447.02,PITRCK,Relocate 2022,2021,Before,230000111662,3,Riffle 3,32,136,83,0.272,60,90,1117,Cobble,SC1,SC,0.16,0.048,0,0,0,1,0,0,
1217,2802840.60,1266254.96,7446.88,PITRCK,Relocate 2022,2021,Before,228000607515,3,Riffle 3,23,61,57,0.187,54,64,362,Gravel,VCG2,VCG,0.26,0.080,0,1,0,0,1,0,
1218,2802841.81,1266251.19,7446.75,PITRCK,Relocate 2022,2021,Before,230000111688,3,Riffle 3,32,116,90,0.295,40,90,655,Cobble,SC1,SC,2.07,0.631,1,1,1,1,0,0,
1219,2802843.52,1266247.44,7446.69,PITRCK,Relocate 2022,2021,Before,230000111579,3,Riffle 3,32,121,89,0.292,53,90,906,Cobble,SC1,SC,0.20,0.061,0,0,0,0,1,0,
1220,2802847.39,1266243.70,7446.87,PITRCK,Relocate 2022,2021,Before,228000607556,3,Riffle 3,23,51,49,0.161,46,64,159,Gravel,VCG2,VCG,1.21,0.368,1,1,1,1,0,0,
1221,2802850.38,1266240.36,7447.01,PITRCK,Relocate 2022,2021,Before,230000111630,3,Riffle 3,32,115,98,0.322,59,90,1042,Cobble,SC1,SC,0.13,0.040,0,0,0,1,0,0,
1222,2802852.24,1266237.25,7447.07,PITRCK,Relocate 2022,2021,Before,230000111509,3,Riffle 3,32,103,99,0.325,48,90,750,Cobble,SC1,SC,0.83,0.253,1,1,1,1,0,0,
1223,2802857.20,1266233.20,7447.50,PITRCK,Relocate 2022,2021,Before,230000111609,3,Riffle 3,32,104,76,0.249,53,90,580,Cobble,SC1,SC,0.24,0.073,1,0,0,1,0,0,
1224,2802859.92,1266228.07,7447.47,PITRCK,Relocate 2022,2021,Before,228000607562,3,Riffle 3,23,74,50,0.164,36,45,173,Gravel,VCG1,VCG,0.39,0.117,0,1,1,1,1,0,
1225,2802814.01,1266342.30,7447.48,PITRCK,Relocate 2022,2021,Before,228000607502,3,Riffle 3,23,118,54,0.177,52,64,615,Gravel,VCG2,VCG,1.02,0.312,1,1,1,0,0,0,
1226,2802816.99,1266338.13,7447.20,PITRCK,Relocate 2022,2021,Before,230000111743,3,Riffle 3,32,119,97,0.318,74,90,1151,Cobble,SC1,SC,0.46,0.142,0,1,1,0,0,0,
1227,2802818.02,1266331.56,7447.29,PITRCK,Relocate 2022,2021,Before,230000111714,3,Riffle 3,32,152,118,0.387,46,128,1749,Cobble,SC2,SC,0.84,0.256,1,1,1,1,0,0,
1228,2802821.45,1266328.18,7447.15,PITRCK,Relocate 2022,2021,Before,230000111744,3,Riffle 3,32,113,96,0.315,57,90,914,Cobble,SC1,SC,0.36,0.108,0,1,1,0,0,0,
1229,2802822.92,1266323.76,7447.35,PITRCK,Relocate 2022,2021,Before,230000111702,3,Riffle 3,32,115,108,0.354,100,128,1144,Cobble,SC2,SC,0.36,0.109,0,1,1,0,1,0,
1231,2802826.87,1266314.14,7447.53,PITRCK,Relocate 2022,2021,Before,230000111500,3,Riffle 3,32,265,245,0.804,90,256,12100,Cobble,LC2,LC,0.71,0.215,0,0,0,0,0,0,
1233,2802830.91,1266306.70,7447.33,PITRCK,Relocate 2022,2021,Before,230000111659,3,Riffle 3,32,164,139,0.456,68,128,2411,Cobble,SC2,SC,0.23,0.069,0,0,0,0,0,0,
1234,2802834.87,1266301.98,7447.38,PITRCK,Relocate 2022,2021,Before,230000111582,3,Riffle 3,32,115,113,0.371,51,90,1007,Cobble,SC1,SC,0.43,0.130,1,1,1,1,0,0,
1235,2802836.38,1266297.75,7447.31,PITRCK,Relocate 2022,2021,Before,230000111559,3,Riffle 3,32,104,81,0.266,74,90,892,Cobble,SC1,SC,0.21,0.063,0,0,0,0,1,0,
1236,2802837.83,1266291.74,7447.36,PITRCK,Relocate 2022,2021,Before,228000607510,3,Riffle 3,23,82,65,0.213,40,64,401,Gravel,VCG2,VCG,0.62,0.188,1,1,1,1,0,0,
1237,2802838.11,1266288.37,7447.44,PITRCK,Relocate 2022,2021,Before,230000111633,3,Riffle 3,32,123,109,0.358,74,128,1530,Cobble,SC2,SC,0.25,0.078,0,0,0,0,0,0,
1238,2802839.40,1266284.97,7447.35,PITRCK,Relocate 2022,2021,Before,230000111692,3,Riffle 3,32,111,81,0.266,77,90,969,Cobble,SC1,SC,3.19,0.972,1,1,1,0,0,0,
1239,2802844.83,1266279.14,7447.32,PITRCK,Relocate 2022,2021,Before,230000111724,3,Riffle 3,32,169,128,0.420,69,128,2436,Cobble,SC2,SC,0.98,0.298,1,1,1,0,0,0,
1241,2802849.91,1266269.89,7447.13,PITRCK,Relocate 2022,2021,Before,228000607551,3,Riffle 3,23,92,72,0.236,43,64,477,Gravel,VCG2,VCG,1.64,0.501,1,1,1,0,0,0,
1242,2802852.62,1266266.66,7447.08,PITRCK,Relocate 2022,2021,Before,230000111546,3,Riffle 3,32,135,108,0.354,38,128,1187,Cobble,SC2,SC,0.47,0.143,1,1,1,0,0,0,
1243,2802854.79,1266262.44,7447.15,PITRCK,Relocate 2022,2021,Before,230000111635,3,Riffle 3,32,100,86,0.282,60,90,643,Cobble,SC1,SC,0.73,0.223,1,1,1,0,0,0,
1244,2802857.48,1266257.69,7447.11,PITRCK,Relocate 2022,2021,Before,228000607523,3,Riffle 3,23,112,60,0.197,45,64,579,Gravel,VCG2,VCG,0.43,0.132,1,1,1,0,0,0,
1245,2802859.26,1266252.09,7446.92,PITRCK,Relocate 2022,2021,Before,230000111597,3,Riffle 3,32,130,76,0.249,70,90,1058,Cobble,SC1,SC,0.39,0.119,1,1,1,0,0,0,
1246,2802860.86,1266249.12,7446.95,PITRCK,Relocate 2022,2021,Before,230000111600,3,Riffle 3,32,107,90,0.295,49,90,709,Cobble,SC1,SC,0.63,0.193,1,1,1,0,0,0,
1247,2802862.58,1266243.58,7447.20,PITRCK,Relocate 2022,2021,Before,230000111543,3,Riffle 3,32,109,88,0.289,33,90,649,Cobble,SC1,SC,1.86,0.566,1,1,1,0,0,0,
1248,2802865.14,1266239.06,7447.33,PITRCK,Relocate 2022,2021,Before,230000111663,3,Riffle 3,32,96,77,0.253,43,90,526,Cobble,SC1,SC,1.24,0.377,1,1,1,0,0,0,
1251,2802852.73,1266355.70,7447.55,PITRCK,Relocate 2022,2021,Before,230000111637,3,Riffle 3,32,168,104,0.341,67,128,1687,Cobble,SC2,SC,0.63,0.193,1,1,1,0,0,0,
1252,2802854.49,1266351.06,7447.32,PITRCK,Relocate 2022,2021,Before,230000111514,3,Riffle 3,32,107,96,0.315,62,90,894,Cobble,SC1,SC,0.07,0.021,0,0,0,1,0,0,
1254,2802855.24,1266340.91,7447.41,PITRCK,Relocate 2022,2021,Before,230000111749,3,Riffle 3,32,157,125,0.410,80,128,1961,Cobble,SC2,SC,0.29,0.089,0,0,0,1,0,0,
1255,2802860.85,1266338.31,7447.27,PITRCK,Relocate 2022,2021,Before,230000111520,3,Riffle 3,32,134,95,0.312,42,90,1088,Cobble,SC1,SC,0.16,0.050,0,0,0,0,0,0,
1256,2802863.13,1266333.74,7447.35,PITRCK,Relocate 2022,2021,Before,228000607500,3,Riffle 3,23,102,64,0.210,55,64,373,Gravel,VCG2,VCG,0.12,0.036,0,0,0,1,0,0,
1257,2802862.61,1266327.59,7447.38,PITRCK,Relocate 2022,2021,Before,230000111625,3,Riffle 3,32,118,106,0.348,77,128,1218,Cobble,SC2,SC,0.09,0.028,0,0,0,1,0,0,
1259,2802869.55,1266316.95,7447.62,PITRCK,Relocate 2022,2021,Before,230000111580,3,Riffle 3,32,115,103,0.338,61,90,1055,Cobble,SC1,SC,0.02,0.007,0,0,0,0,0,0,
1260,2802870.54,1266310.08,7447.37,PITRCK,Relocate 2022,2021,Before,228000607559,3,Riffle 3,23,63,54,0.177,45,64,235,Gravel,VCG2,VCG,0.18,0.056,0,1,0,0,0,0,
1261,2802873.34,1266308.15,7447.65,PITRCK,Relocate 2022,2021,Before,230000111748,3,Riffle 3,32,154,99,0.325,80,128,1669,Cobble,SC2,SC,0.12,0.036,0,0,0,0,0,0,
1262,2802876.24,1266301.04,7447.63,PITRCK,Relocate 2022,2021,Before,230000111647,3,Riffle 3,32,170,140,0.459,55,128,2193,Cobble,SC2,SC,0.29,0.087,1,0,0,0,0,0,
1263,2802877.87,1266297.07,7447.65,PITRCK,Relocate 2022,2021,Before,230000111706,3,Riffle 3,32,120,105,0.344,62,128,1063,Cobble,SC2,SC,0.07,0.020,0,0,0,1,0,0,
1264,2802879.89,1266292.23,7447.55,PITRCK,Relocate 2022,2021,Before,230000111561,3,Riffle 3,32,125,98,0.322,59,90,1054,Cobble,SC1,SC,0.12,0.036,0,0,0,0,0,0,
1265,2802881.18,1266287.91,7447.43,PITRCK,Relocate 2022,2021,Before,228000607566,3,Riffle 3,23,79,41,0.135,35,45,159,Gravel,VCG1,VCG,0.43,0.131,1,1,1,0,0,0,
1266,2802883.41,1266284.48,7447.70,PITRCK,Relocate 2022,2021,Before,230000111721,3,Riffle 3,32,187,97,0.318,51,90,1395,Cobble,SC1,SC,0.14,0.043,0,0,0,0,0,0,
1267,2802885.56,1266279.73,7447.61,PITRCK,Relocate 2022,2021,Before,230000111710,3,Riffle 3,32,107,85,0.279,63,90,830,Cobble,SC1,SC,0.21,0.064,0,0,0,0,0,0,
1268,2802887.60,1266276.16,7447.60,PITRCK,Relocate 2022,2021,Before,230000111626,3,Riffle 3,32,105,101,0.331,55,90,874,Cobble,SC1,SC,0.05,0.015,0,0,0,0,0,0,
1269,2802888.01,1266271.17,7447.36,PITRCK,Relocate 2022,2021,Before,228000607519,3,Riffle 3,23,81,64,0.210,41,64,437,Gravel,VCG2,VCG,1.06,0.322,1,1,1,0,0,0,
1270,2802891.39,1266268.25,7447.40,PITRCK,Relocate 2022,2021,Before,230000111533,3,Riffle 3,32,98,93,0.305,48,90,686,Cobble,SC1,SC,0.60,0.182,1,1,1,0,0,0,
1271,2802892.70,1266264.63,7447.44,PITRCK,Relocate 2022,2021,Before,230000111611,3,Riffle 3,32,105,76,0.249,43,90,548,Cobble,SC1,SC,0.17,0.051,0,0,0,0,0,0,
1272,2802893.99,1266258.90,7447.34,PITRCK,Relocate 2022,2021,Before,230000111661,3,Riffle 3,32,141,67,0.220,45,90,711,Cobble,SC1,SC,0.07,0.020,0,0,0,1,0,0,
1273,2802897.61,1266255.24,7447.37,PITRCK,Relocate 2022,2021,Before,228000607575,3,Riffle 3,23,105,71,0.233,43,64,522,Gravel,VCG2,VCG,0.14,0.043,0,0,0,0,1,0,
1275,2802864.63,1266375.07,7448.08,PITRCK,Relocate 2022,2021,Before,230000111542,3,Riffle 3,32,102,71,0.233,69,90,796,Cobble,SC1,SC,0.02,0.005,0,0,0,0,0,0,
1277,2802869.59,1266366.05,7447.79,PITRCK,Relocate 2022,2021,Before,230000111699,3,Riffle 3,32,185,124,0.407,79,128,3653,Cobble,SC2,SC,0.09,0.028,0,0,0,0,0,0,
1278,2802870.57,1266360.80,7447.22,PITRCK,Relocate 2022,2021,Before,230000111612,3,Riffle 3,32,135,99,0.325,82,128,1821,Cobble,SC2,SC,0.40,0.121,1,1,1,1,0,0,
1279,2802872.56,1266354.03,7447.54,PITRCK,Relocate 2022,2021,Before,230000111532,3,Riffle 3,32,134,126,0.413,67,128,1534,Cobble,SC2,SC,0.15,0.045,0,0,0,1,0,0,
1280,2802873.04,1266351.00,7447.36,PITRCK,Relocate 2022,2021,Before,230000111680,3,Riffle 3,32,131,112,0.367,71,128,1468,Cobble,SC2,SC,0.17,0.052,0,0,0,1,0,0,
1282,2802876.66,1266340.22,7447.58,PITRCK,Relocate 2022,2021,Before,230000111701,3,Riffle 3,32,144,135,0.443,89,128,2792,Cobble,SC2,SC,0.21,0.065,0,0,0,1,0,0,
1284,2802880.90,1266332.14,7447.67,PITRCK,Relocate 2022,2021,Before,230000111531,3,Riffle 3,32,123,113,0.371,67,128,1519,Cobble,SC2,SC,0.22,0.067,0,0,0,0,0,0,
1285,2802878.76,1266325.19,7447.58,PITRCK,Relocate 2022,2021,Before,230000111608,3,Riffle 3,32,160,123,0.404,71,128,2236,Cobble,SC2,SC,0.73,0.222,1,1,1,0,0,0,
1286,2802886.27,1266321.45,7447.91,PITRCK,Relocate 2022,2021,Before,230000111513,3,Riffle 3,32,148,93,0.305,75,90,1599,Cobble,SC1,SC,0.16,0.050,0,0,0,1,0,0,
1287,2802886.66,1266317.60,7447.65,PITRCK,Relocate 2022,2021,Before,230000111589,3,Riffle 3,32,125,113,0.371,95,128,2284,Cobble,SC2,SC,0.16,0.049,0,0,0,0,0,0,
1288,2802891.46,1266312.91,7447.58,PITRCK,Relocate 2022,2021,Before,228000607553,3,Riffle 3,23,76,59,0.194,50,64,435,Gravel,VCG2,VCG,0.15,0.047,0,0,0,0,1,0,
1289,2802892.95,1266309.04,7447.79,PITRCK,Relocate 2022,2021,Before,230000111519,3,Riffle 3,32,151,141,0.463,52,128,1937,Cobble,SC2,SC,0.19,0.057,0,0,0,1,0,0,
1290,2802895.42,1266304.13,7447.76,PITRCK,Relocate 2022,2021,Before,230000111529,3,Riffle 3,32,248,168,0.551,104,180,5200,Cobble,LC1,LC,0.27,0.082,0,0,0,0,0,0,
1292,2802900.85,1266292.78,7447.70,PITRCK,Relocate 2022,2021,Before,228000607501,3,Riffle 3,23,78,52,0.171,34,64,212,Gravel,VCG2,VCG,0.11,0.033,0,0,0,0,0,0,
1293,2802902.86,1266287.87,7447.87,PITRCK,Relocate 2022,2021,Before,230000111691,3,Riffle 3,32,145,105,0.344,63,128,1716,Cobble,SC2,SC,0.19,0.057,0,0,0,0,0,0,
1294,2802904.59,1266282.14,7447.73,PITRCK,Relocate 2022,2021,Before,230000111613,3,Riffle 3,32,136,112,0.367,43,90,1002,Cobble,SC1,SC,0.09,0.026,0,0,0,0,0,0,
1295,2802908.97,1266278.66,7447.59,PITRCK,Relocate 2022,2021,Before,230000111505,3,Riffle 3,32,117,77,0.253,71,90,941,Cobble,SC1,SC,0.07,0.021,0,0,0,0,0,0,
1296,2802911.80,1266273.49,7447.88,PITRCK,Relocate 2022,2021,Before,230000111511,3,Riffle 3,32,106,93,0.305,80,90,1175,Cobble,SC1,SC,0.17,0.052,0,0,0,0,0,0,
1297,2802913.49,1266269.87,7447.54,PITRCK,Relocate 2022,2021,Before,230000111610,3,Riffle 3,32,130,85,0.279,56,90,936,Cobble,SC1,SC,0.21,0.064,0,0,0,0,0,0,
1298,2802917.07,1266262.53,7447.92,PITRCK,Relocate 2022,2021,Before,230000111569,3,Riffle 3,32,94,71,0.233,67,90,638,Cobble,SC1,SC,0.03,0.008,0,0,0,1,0,0,
50400,2806339.10,1266540.37,7460.07,PITRCK,Relocate 2023,2023,After,230000111712,1,Riffle 1,32,176,113,0.371,74,128,2062,Cobble,SC2,SC,1.87,0.570,1,1,1,0,0,0,
50401,2806339.88,1266546.73,7458.65,PITRCK,Relocate 2023,2023,After,231000039738,1,Riffle 1,14,45,34,0.112,23,32,53.5,Gravel,CG2,CG,0.11,0.034,0,1,0,0,0,1,
50402,2806337.81,1266553.48,7458.42,PITRCK,Relocate 2023,2023,After,230000111683,1,Riffle 1,32,132,90,0.295,80,128,1427,Cobble,SC2,SC,1.91,0.583,1,1,1,0,0,0,
50403,2806327.79,1266556.16,7459.15,PITRCK,Relocate 2023,2023,After,231000039714,1,Riffle 1,14,55,24,0.079,20,32,52.5,Gravel,CG2,CG,11.29,3.441,1,1,1,0,0,0,
50405,2806331.53,1266566.31,7459.14,PITRCK,Relocate 2023,2023,After,230000111708,1,Riffle 1,32,181,124,0.407,84,128,2277,Cobble,SC2,SC,6.90,2.104,1,1,1,0,0,0,
50407,2806333.68,1266578.19,7459.83,PITRCK,Relocate 2023,2023,After,230000111578,1,Riffle 1,32,374,275,0.902,144,362,19700,Boulder,SB1,SB,3.64,1.109,1,1,1,0,0,0,
50408,2806329.04,1266581.39,7459.05,PITRCK,Relocate 2023,2023,After,228000607513,1,Riffle 1,23,91,60,0.197,38,64,273,Gravel,VCG2,VCG,7.75,2.362,1,1,1,0,0,0,
50410,2806334.93,1266594.56,7459.30,PITRCK,Relocate 2023,2023,After,230000111717,1,Riffle 1,32,135,93,0.305,59,90,1398,Cobble,SC1,SC,0.50,0.152,1,1,1,0,0,0,
50411,2806322.90,1266597.12,7459.17,PITRCK,Relocate 2023,2023,After,231000039702,1,Riffle 1,14,42,38,0.125,25,32,42,Gravel,CG2,CG,12.55,3.827,0,1,1,0,0,1,
50412,2806332.57,1266607.81,7458.95,PITRCK,Relocate 2023,2023,After,230000111562,1,Riffle 1,32,197,169,0.554,68,180,3575,Cobble,LC1,LC,0.07,0.022,0,0,0,0,0,0,
50413,2806330.89,1266614.74,7459.30,PITRCK,Relocate 2023,2023,After,230000111746,1,Riffle 1,32,111,68,0.223,59,90,775,Cobble,SC1,SC,1.43,0.435,1,1,1,0,0,0,
