Point,E,N,Elevation,Code,SurveyID,Date,Period,TagID,RiffleID,TagSize_mm,A_Axis_mm,B_Axis_mm,C_Axis_mm,Gravelometer_mm,Weight_g,Particle_Class,Size_Class,Field_Movement,Hiding,Embedded,Buried,Notes
849,2804502.87,1266488.31,7454.71,PITRCK,Relocate 2020,9/30/2020,Before,230000111665,2,32,83,68,48,90,400,Cobble,SC1,0,0,0,0,NA
850,2804540.98,1266619.25,7453.99,PITRCK,Relocate 2020,9/30/2020,Before,228000607526,2,23,117,74,43,64,561,Gravel,VCG2,0,1,1,0,NA
851,2804539.92,1266613.99,7453.63,PITRCK,Relocate 2020,9/30/2020,Before,230000111584,2,32,145,141,67,128,2105,Cobble,SC2,0,0,0,0,NA
852,2804539.01,1266607.88,7453.95,PITRCK,Relocate 2020,9/30/2020,Before,230000111512,2,32,135,102,78,128,1872,Cobble,SC2,0,0,0,0,NA
853,2804538.76,1266602.18,7454.26,PITRCK,Relocate 2020,9/30/2020,Before,230000111705,2,32,160,84,69,90,1747,Cobble,SC1,0,1,0,0,NA
854,2804535.61,1266595.34,7454.66,PITRCK,Relocate 2020,9/30/2020,Before,230000111586,2,32,135,97,68,128,1766,Cobble,SC2,0,0,0,0,NA
855,2804533.89,1266589.56,7454.45,PITRCK,Relocate 2020,9/30/2020,Before,228000607561,2,23,106,53,49,64,350,Gravel,VCG2,0,0,0,0,NA
856,2804536.58,1266581.63,7454.39,PITRCK,Relocate 2020,9/30/2020,Before,230000111553,2,32,144,123,55,128,1551,Cobble,SC2,0,0,0,0,NA
857,2804535.12,1266575.29,7454.25,PITRCK,Relocate 2020,9/30/2020,Before,230000111669,2,32,151,137,65,128,2083,Cobble,SC2,0,0,0,0,NA
858,2804532.84,1266570.94,7453.82,PITRCK,Relocate 2020,9/30/2020,Before,230000111655,2,32,107,68,56,90,697,Cobble,SC1,1,0,1,0,"moved ~0.25 ft, buried"
859,2804536.21,1266562.83,7453.77,PITRCK,Relocate 2020,9/30/2020,Before,230000111738,2,32,140,110,77,128,1999,Cobble,SC2,1,1,0,0,NA
860,2804535.25,1266559.25,7453.51,PITRCK,Relocate 2020,9/30/2020,Before,228000607548,2,23,67,55,52,64,344,Gravel,VCG2,1,1,0,0,NA
861,2804535.15,1266551.87,7453.65,PITRCK,Relocate 2020,9/30/2020,Before,230000111634,2,32,367,215,128,256,16700,Cobble,LC2,0,0,0,0,NA
862,2804533.31,1266545.33,7453.35,PITRCK,Relocate 2020,9/30/2020,Before,230000111564,2,32,109,85,42,90,747,Cobble,SC1,0,0,1,0,NA
863,2804531.45,1266539.91,7453.36,PITRCK,Relocate 2020,9/30/2020,Before,230000111719,2,32,165,110,61,128,1712,Cobble,SC2,1,0,0,0,moved ~1.0 ft
864,2804531.82,1266536.29,7453.58,PITRCK,Relocate 2020,9/30/2020,Before,230000111587,2,32,320,235,105,256,11600,Cobble,LC2,0,0,0,0,NA
865,2804530.71,1266530.07,7453.57,PITRCK,Relocate 2020,9/30/2020,Before,230000111742,2,32,111,72,46,90,646,Cobble,SC1,0,1,1,0,NA
866,2804525.57,1266526.66,7453.67,PITRCK,Relocate 2020,9/30/2020,Before,230000111603,2,32,181,125,100,128,3827,Cobble,SC2,0,0,0,0,NA
867,2804528.93,1266521.61,7453.57,PITRCK,Relocate 2020,9/30/2020,Before,228000607538,2,23,74,53,22,64,257,Gravel,VCG2,0,0,0,0,NA
868,2804528.51,1266517.66,7453.74,PITRCK,Relocate 2020,9/30/2020,Before,230000111664,2,32,116,88,67,90,904,Cobble,SC1,0,0,1,0,NA
869,2804527.42,1266513.10,7453.74,PITRCK,Relocate 2020,9/30/2020,Before,230000111574,2,32,122,118,43,128,1033,Cobble,SC2,0,0,0,0,NA
870,2804526.51,1266508.52,7453.79,PITRCK,Relocate 2020,9/30/2020,Before,230000111585,2,32,115,105,33,90,770,Cobble,SC1,0,0,0,0,NA
871,2804526.28,1266503.55,7454.02,PITRCK,Relocate 2020,9/30/2020,Before,230000111642,2,32,190,98,44,90,1225,Cobble,SC1,0,0,0,0,NA
872,2804525.96,1266499.63,7454.16,PITRCK,Relocate 2020,9/30/2020,Before,230000111652,2,32,120,78,71,90,861,Cobble,SC1,0,1,0,0,NA
873,2804525.98,1266494.76,7454.24,PITRCK,Relocate 2020,9/30/2020,Before,228000607511,2,23,120,75,50,64,466,Gravel,VCG2,0,0,0,0,NA
874,2804524.56,1266489.72,7454.57,PITRCK,Relocate 2020,9/30/2020,Before,230000111660,2,32,112,87,57,90,727,Cobble,SC1,0,1,1,0,NA
875,2804559.00,1266615.08,7453.66,PITRCK,Relocate 2020,9/30/2020,Before,230000111602,2,32,178,155,48,180,2087,Cobble,LC1,0,0,1,0,NA
876,2804557.06,1266606.07,7454.7,PITRCK,Relocate 2020,9/30/2020,Before,230000111645,2,32,134,101,91,128,2037,Cobble,SC2,0,0,0,0,NA
877,2804556.20,1266599.86,7454.44,PITRCK,Relocate 2020,9/30/2020,Before,228000607547,2,23,80,70,43,64,370,Gravel,VCG2,0,1,1,0,NA
878,2804555.77,1266594.29,7454.55,PITRCK,Relocate 2020,9/30/2020,Before,230000111502,2,32,148,121,63,128,2125,Cobble,SC2,0,0,1,0,NA
879,2804555.05,1266588.99,7454.33,PITRCK,Relocate 2020,9/30/2020,Before,230000111504,2,32,166,128,81,128,2127,Cobble,SC2,0,0,0,0,NA
880,2804552.85,1266581.72,7454.32,PITRCK,Relocate 2020,9/30/2020,Before,230000111572,2,32,162,104,67,128,1710,Cobble,SC2,1,0,0,0,moved ~0.5 ft
881,2804553.29,1266575.80,7454.34,PITRCK,Relocate 2020,9/30/2020,Before,230000111729,2,32,346,280,115,>256,21300,Boulder,SB1,0,0,0,0,NA
882,2804549.10,1266568.98,7453.89,PITRCK,Relocate 2020,9/30/2020,Before,230000111538,2,32,186,126,93,128,2956,Cobble,SC2,0,0,0,0,NA
883,2804551.87,1266562.28,7453.74,PITRCK,Relocate 2020,9/30/2020,Before,230000111727,2,32,165,125,60,128,2087,Cobble,SC2,1,0,0,0,moved ~0.5 ft
884,2804548.80,1266557.32,7453.62,PITRCK,Relocate 2020,9/30/2020,Before,228000607539,2,23,110,63,31,64,372,Gravel,VCG2,1,1,0,0,moved ~1.25 ft
885,2804550.96,1266552.25,7453.67,PITRCK,Relocate 2020,9/30/2020,Before,230000111709,2,32,201,182,58,180,3584,Cobble,LC1,0,0,0,0,NA
886,2804549.99,1266546.59,7453.49,PITRCK,Relocate 2020,9/30/2020,Before,230000111605,2,32,140,121,59,128,1380,Cobble,SC2,0,0,0,0,NA
887,2804548.72,1266541.61,7453.49,PITRCK,Relocate 2020,9/30/2020,Before,230000111694,2,32,150,109,88,128,1738,Cobble,SC2,0,0,0,0,NA
888,2804547.43,1266536.76,7453.39,PITRCK,Relocate 2020,9/30/2020,Before,228000607514,2,23,139,64,54,64,813,Gravel,VCG2,0,0,0,0,NA
889,2804547.22,1266531.35,7453.6,PITRCK,Relocate 2020,9/30/2020,Before,230000111604,2,32,195,62,56,90,1437,Cobble,SC1,0,0,0,0,NA
890,2804548.20,1266526.18,7453.72,PITRCK,Relocate 2020,9/30/2020,Before,230000111593,2,32,165,66,54,90,1192,Cobble,SC1,1,0,0,0,moved ~0.5 ft
891,2804547.96,1266523.03,7453.65,PITRCK,Relocate 2020,9/30/2020,Before,230000111568,2,32,133,87,49,90,784,Cobble,SC1,0,0,0,0,NA
892,2804547.35,1266517.20,7453.92,PITRCK,Relocate 2020,9/30/2020,Before,228000607540,2,23,100,67,46,64,506,Gravel,VCG2,0,0,0,0,NA
893,2804547.41,1266511.53,7454.08,PITRCK,Relocate 2020,9/30/2020,Before,230000111745,2,32,96,94,43,90,833,Cobble,SC1,0,1,0,0,NA
894,2804546.70,1266506.76,7453.98,PITRCK,Relocate 2020,9/30/2020,Before,230000111622,2,32,122,66,42,90,555,Cobble,SC1,0,0,1,0,NA
895,2804547.11,1266501.88,7454.15,PITRCK,Relocate 2020,9/30/2020,Before,228000607569,2,23,99,78,44,64,493,Gravel,VCG2,0,1,0,0,NA
896,2804545.11,1266498.25,7454.16,PITRCK,Relocate 2020,9/30/2020,Before,228000607558,2,23,88,73,38,64,444,Gravel,VCG2,0,1,0,0,NA
897,2804544.64,1266493.51,7454.44,PITRCK,Relocate 2020,9/30/2020,Before,228000607504,2,23,77,65,40,64,362,Gravel,VCG2,0,1,0,0,NA
898,2804543.84,1266487.57,7454.36,PITRCK,Relocate 2020,9/30/2020,Before,228000607545,2,23,71,65,55,64,387,Gravel,VCG2,0,0,1,1,"buried, exlcude from analysis, did not find rock"
899,2804542.38,1266482.43,7454.88,PITRCK,Relocate 2020,9/30/2020,Before,228000607527,2,23,70,74,55,64,425,Gravel,VCG2,0,0,0,0,NA
900,2802796.81,1266336.14,7447.87,PITRCK,Relocate 2020,9/30/2020,Before,228000607568,3,23,91,69,40,64,384,Gravel,VCG2,0,0,0,0,NA
901,2802799.44,1266330.58,7447.52,PITRCK,Relocate 2020,9/30/2020,Before,230000111687,3,32,167,118,59,128,1363,Cobble,SC2,0,1,0,0,NA
902,2802800.54,1266325.15,7447.43,PITRCK,Relocate 2020,9/30/2020,Before,230000111539,3,32,153,112,75,128,1871,Cobble,SC2,0,1,0,0,NA
903,2802803.66,1266320.74,7447.26,PITRCK,Relocate 2020,9/30/2020,Before,230000111628,3,32,180,98,45,90,1341,Cobble,SC1,0,1,0,0,NA
904,2802805.91,1266315.55,7447.35,PITRCK,Relocate 2020,9/30/2020,Before,230000111501,3,32,148,110,100,128,2344,Cobble,SC2,0,1,0,0,NA
905,2802808.44,1266311.97,7447.46,PITRCK,Relocate 2020,9/30/2020,Before,230000111616,3,32,153,135,74,128,2113,Cobble,SC2,1,0,0,0,moved ~0.5 ft
906,2802812.27,1266306.11,7447.32,PITRCK,Relocate 2020,9/30/2020,Before,228000607522,3,23,136,61,33,64,516,Gravel,VCG2,0,1,0,0,NA
907,2802813.39,1266302.00,7447.39,PITRCK,Relocate 2020,9/30/2020,Before,230000111524,3,32,154,89,64,90,1292,Cobble,SC1,0,1,0,0,NA
908,2802816.27,1266297.32,7447.35,PITRCK,Relocate 2020,9/30/2020,Before,230000111537,3,32,158,99,67,128,1856,Cobble,SC2,0,0,0,0,NA
909,2802818.96,1266292.23,7447.51,PITRCK,Relocate 2020,9/30/2020,Before,230000111552,3,32,120,126,78,128,2224,Cobble,SC2,0,0,0,0,NA
910,2802821.48,1266287.65,7447.71,PITRCK,Relocate 2020,9/30/2020,Before,230000111640,3,32,336,221,183,256,18800,Cobble,LC2,0,0,0,0,NA
911,2802825.55,1266282.74,7447.28,PITRCK,Relocate 2020,9/30/2020,Before,230000111591,3,32,150,122,61,128,1204,Cobble,SC2,0,0,0,0,NA
912,2802827.42,1266278.11,7447.35,PITRCK,Relocate 2020,9/30/2020,Before,230000111518,3,32,129,102,56,90,1168,Cobble,SC1,0,0,0,0,NA
913,2802830.19,1266274.17,7447.21,PITRCK,Relocate 2020,9/30/2020,Before,228000607525,3,23,90,71,34,64,414,Gravel,VCG2,0,1,0,0,NA
914,2802832.95,1266269.83,7447.23,PITRCK,Relocate 2020,9/30/2020,Before,230000111528,3,32,116,93,67,90,1027,Cobble,SC1,0,0,0,0,NA
915,2802835.85,1266262.69,7447.02,PITRCK,Relocate 2020,9/30/2020,Before,230000111571,3,32,126,87,39,90,849,Cobble,SC1,1,0,0,0,moved ~2.0 ft
916,2802838.94,1266259.62,7447,PITRCK,Relocate 2020,9/30/2020,Before,230000111662,3,32,136,83,60,90,1117,Cobble,SC1,0,0,0,0,NA
917,2802840.85,1266254.87,7446.84,PITRCK,Relocate 2020,9/30/2020,Before,228000607515,3,23,61,57,54,64,362,Gravel,VCG2,0,0,0,0,NA
918,2802843.88,1266251.18,7446.91,PITRCK,Relocate 2020,9/30/2020,Before,230000111688,3,32,116,90,40,90,655,Cobble,SC1,1,0,0,0,moved ~0.25 ft
919,2802843.60,1266247.62,7446.93,PITRCK,Relocate 2020,9/30/2020,Before,230000111579,3,32,121,89,53,90,906,Cobble,SC1,1,1,0,0,moved ~0.5 ft
920,2802848.52,1266244.13,7447.14,PITRCK,Relocate 2020,9/30/2020,Before,228000607556,3,23,51,49,46,64,159,Gravel,VCG2,0,1,0,0,NA
921,2802850.27,1266240.44,7447.05,PITRCK,Relocate 2020,9/30/2020,Before,230000111630,3,32,115,98,59,90,1042,Cobble,SC1,0,0,0,0,NA
922,2802852.70,1266236.56,7447.21,PITRCK,Relocate 2020,9/30/2020,Before,230000111509,3,32,103,99,48,90,750,Cobble,SC1,0,0,0,0,NA
923,2802856.98,1266233.12,7447.66,PITRCK,Relocate 2020,9/30/2020,Before,230000111609,3,32,104,76,53,90,580,Cobble,SC1,1,0,0,0,moved ~1.0 ft
924,2802859.54,1266228.05,7447.51,PITRCK,Relocate 2020,9/30/2020,Before,228000607562,3,23,74,50,36,45,173,Gravel,VCG1,1,0,1,0,"moved ~0.5 ft, buried"
925,2802813.83,1266343.31,7447.46,PITRCK,Relocate 2020,9/30/2020,Before,228000607502,3,23,118,54,52,64,615,Gravel,VCG2,0,1,0,0,NA
926,2802817.35,1266338.43,7447.38,PITRCK,Relocate 2020,9/30/2020,Before,230000111743,3,32,119,97,74,90,1151,Cobble,SC1,0,0,0,0,NA
927,2802818.86,1266331.65,7447.27,PITRCK,Relocate 2020,9/30/2020,Before,230000111714,3,32,152,118,46,128,1749,Cobble,SC2,1,0,0,0,moved ~1.5 ft
928,2802821.78,1266328.32,7447.24,PITRCK,Relocate 2020,9/30/2020,Before,230000111744,3,32,113,96,57,90,914,Cobble,SC1,0,1,0,0,NA
929,2802822.95,1266324.12,7447.3,PITRCK,Relocate 2020,9/30/2020,Before,230000111702,3,32,115,108,100,128,1144,Cobble,SC2,0,0,0,0,NA
930,2802826.42,1266320.66,7447.43,PITRCK,Relocate 2020,9/30/2020,Before,230000111740,3,32,145,94,62,90,1384,Cobble,SC1,0,1,0,0,NA
931,2802827.38,1266314.63,7447.65,PITRCK,Relocate 2020,9/30/2020,Before,230000111500,3,32,265,245,90,256,12100,Cobble,LC2,0,1,0,0,"no 2019 coordinates, check survey data"
932,2802830.93,1266310.40,7447.38,PITRCK,Relocate 2020,9/30/2020,Before,228000607555,3,23,73,52,40,64,263,Gravel,VCG2,0,1,0,0,NA
933,2802831.05,1266306.88,7447.5,PITRCK,Relocate 2020,9/30/2020,Before,230000111659,3,32,164,139,68,128,2411,Cobble,SC2,1,1,0,0,moved ~0.75 ft
934,2802834.86,1266302.41,7447.51,PITRCK,Relocate 2020,9/30/2020,Before,230000111582,3,32,115,113,51,90,1007,Cobble,SC1,0,1,0,0,NA
935,2802836.30,1266297.56,7447.34,PITRCK,Relocate 2020,9/30/2020,Before,230000111559,3,32,104,81,74,90,892,Cobble,SC1,0,1,0,0,NA
936,2802838.35,1266292.07,7447.37,PITRCK,Relocate 2020,9/30/2020,Before,228000607510,3,23,82,65,40,64,401,Gravel,VCG2,0,1,0,0,NA
937,2802838.31,1266288.22,7447.44,PITRCK,Relocate 2020,9/30/2020,Before,230000111633,3,32,123,109,74,128,1530,Cobble,SC2,0,0,0,0,NA
938,2802842.58,1266285.28,7447.58,PITRCK,Relocate 2020,9/30/2020,Before,230000111692,3,32,111,81,77,90,969,Cobble,SC1,1,0,0,0,moved ~0.25 ft
939,2802845.50,1266279.85,7447.41,PITRCK,Relocate 2020,9/30/2020,Before,230000111724,3,32,169,128,69,128,2436,Cobble,SC2,0,0,0,0,NA
940,2802848.91,1266275.40,7447.51,PITRCK,Relocate 2020,9/30/2020,Before,230000111617,3,32,327,250,89,256,9000,Cobble,LC2,0,0,0,0,NA
941,2802851.25,1266270.85,7447.17,PITRCK,Relocate 2020,9/30/2020,Before,228000607551,3,23,92,72,43,64,477,Gravel,VCG2,0,0,1,0,NA
942,2802852.98,1266266.35,7447.18,PITRCK,Relocate 2020,9/30/2020,Before,230000111546,3,32,135,108,38,128,1187,Cobble,SC2,0,0,0,0,NA
943,2802855.51,1266262.31,7447.18,PITRCK,Relocate 2020,9/30/2020,Before,230000111635,3,32,100,86,60,90,643,Cobble,SC1,0,0,1,0,NA
944,2802857.77,1266257.37,7447.17,PITRCK,Relocate 2020,9/30/2020,Before,228000607523,3,23,112,60,45,64,579,Gravel,VCG2,0,0,0,0,NA
945,2802859.21,1266252.48,7447.07,PITRCK,Relocate 2020,9/30/2020,Before,230000111597,3,32,130,76,70,90,1058,Cobble,SC1,1,0,0,0,moved ~0.5-1.0 ft
946,2802861.39,1266248.77,7447.17,PITRCK,Relocate 2020,9/30/2020,Before,230000111600,3,32,107,90,49,90,709,Cobble,SC1,0,0,1,0,NA
947,2802864.30,1266244.28,7447.22,PITRCK,Relocate 2020,9/30/2020,Before,230000111543,3,32,109,88,33,90,649,Cobble,SC1,1,0,0,0,moved ~0.2 ft
948,2802866.19,1266239.72,7447.42,PITRCK,Relocate 2020,9/30/2020,Before,230000111663,3,32,96,77,43,90,526,Cobble,SC1,0,0,0,0,NA
949,2802870.00,1266234.67,7447.61,PITRCK,Relocate 2020,9/30/2020,Before,230000111722,3,32,81,59,42,64,385,Gravel,VCG2,1,0,1,0,"moved ~0.25 ft, buried"
950,2802850.42,1266359.34,7447.55,PITRCK,Relocate 2020,9/30/2020,Before,228000607536,3,23,70,68,51,64,373,Gravel,VCG2,0,0,1,1,buried
951,2802853.03,1266355.14,7447.67,PITRCK,Relocate 2020,9/30/2020,Before,230000111637,3,32,168,104,67,128,1687,Cobble,SC2,0,1,0,0,NA
952,2802854.54,1266351.02,7447.34,PITRCK,Relocate 2020,9/30/2020,Before,230000111514,3,32,107,96,62,90,894,Cobble,SC1,0,1,0,0,NA
953,2802857.33,1266346.51,7447.21,PITRCK,Relocate 2020,9/30/2020,Before,230000111573,3,32,137,93,55,90,1165,Cobble,SC1,0,1,0,0,NA
954,2802855.44,1266340.70,7447.5,PITRCK,Relocate 2020,9/30/2020,Before,230000111749,3,32,157,125,80,128,1961,Cobble,SC2,1,1,0,0,moved ~0.25 ft
955,2802861.01,1266338.26,7447.25,PITRCK,Relocate 2020,9/30/2020,Before,230000111520,3,32,134,95,42,90,1088,Cobble,SC1,0,1,0,0,NA
956,2802863.25,1266333.73,7447.35,PITRCK,Relocate 2020,9/30/2020,Before,228000607500,3,23,102,64,55,64,373,Gravel,VCG2,1,1,0,0,moved ~0.4 ft
957,2802862.67,1266327.52,7447.39,PITRCK,Relocate 2020,9/30/2020,Before,230000111625,3,32,118,106,77,128,1218,Cobble,SC2,0,1,0,0,NA
958,2802866.23,1266321.14,7447.94,PITRCK,Relocate 2020,9/30/2020,Before,230000111557,3,32,330,277,129,>256,17300,Boulder,SB1,1,1,0,0,moved ~1.0 ft
959,2802869.57,1266316.95,7447.61,PITRCK,Relocate 2020,9/30/2020,Before,230000111580,3,32,115,103,61,90,1055,Cobble,SC1,0,0,0,0,NA
960,2802870.62,1266310.25,7447.55,PITRCK,Relocate 2020,9/30/2020,Before,228000607559,3,23,63,54,45,64,235,Gravel,VCG2,1,0,0,0,moved ~2.0 ft
961,2802873.24,1266308.09,7447.71,PITRCK,Relocate 2020,9/30/2020,Before,230000111748,3,32,154,99,80,128,1669,Cobble,SC2,0,1,0,0,NA
962,2802876.43,1266301.26,7447.64,PITRCK,Relocate 2020,9/30/2020,Before,230000111647,3,32,170,140,55,128,2193,Cobble,SC2,0,0,0,0,NA
963,2802877.94,1266297.07,7447.6,PITRCK,Relocate 2020,9/30/2020,Before,230000111706,3,32,120,105,62,128,1063,Cobble,SC2,0,0,0,0,NA
964,2802879.97,1266292.32,7447.57,PITRCK,Relocate 2020,9/30/2020,Before,230000111561,3,32,125,98,59,90,1054,Cobble,SC1,0,0,0,0,NA
965,2802881.54,1266288.14,7447.42,PITRCK,Relocate 2020,9/30/2020,Before,228000607566,3,23,79,41,35,45,159,Gravel,VCG1,0,0,1,0,NA
966,2802883.46,1266284.35,7447.66,PITRCK,Relocate 2020,9/30/2020,Before,230000111721,3,32,187,97,51,90,1395,Cobble,SC1,0,0,0,0,NA
967,2802885.76,1266279.79,7447.57,PITRCK,Relocate 2020,9/30/2020,Before,230000111710,3,32,107,85,63,90,830,Cobble,SC1,0,1,0,0,NA
968,2802887.56,1266276.19,7447.63,PITRCK,Relocate 2020,9/30/2020,Before,230000111626,3,32,105,101,55,90,874,Cobble,SC1,0,0,0,0,NA
969,2802888.95,1266271.65,7447.44,PITRCK,Relocate 2020,9/30/2020,Before,228000607519,3,23,81,64,41,64,437,Gravel,VCG2,1,0,0,0,moved ~0.5 ft
970,2802890.96,1266268.66,7447.41,PITRCK,Relocate 2020,9/30/2020,Before,230000111533,3,32,98,93,48,90,686,Cobble,SC1,0,0,0,0,NA
971,2802892.87,1266264.62,7447.52,PITRCK,Relocate 2020,9/30/2020,Before,230000111611,3,32,105,76,43,90,548,Cobble,SC1,0,0,0,0,NA
972,2802893.94,1266258.94,7447.4,PITRCK,Relocate 2020,9/30/2020,Before,230000111661,3,32,141,67,45,90,711,Cobble,SC1,0,1,0,0,NA
973,2802897.69,1266255.12,7447.39,PITRCK,Relocate 2020,9/30/2020,Before,228000607575,3,23,105,71,43,64,522,Gravel,VCG2,0,0,1,0,NA
974,2802898.44,1266250.43,7448.02,PITRCK,Relocate 2020,9/30/2020,Before,230000111563,3,32,114,62,54,90,634,Cobble,SC1,0,0,0,0,NA
975,2802864.62,1266375.08,7448.09,PITRCK,Relocate 2020,9/30/2020,Before,230000111542,3,32,102,71,69,90,796,Cobble,SC1,0,0,0,0,NA
976,2802867.24,1266370.31,7447.64,PITRCK,Relocate 2020,9/30/2020,Before,228000607574,3,23,62,43,32,64,140,Gravel,VCG2,0,0,1,1,buried
977,2802869.68,1266366.09,7447.86,PITRCK,Relocate 2020,9/30/2020,Before,230000111699,3,32,185,124,79,128,3653,Cobble,SC2,1,0,0,0,moved ~0.25 ft
978,2802870.76,1266361.15,7447.64,PITRCK,Relocate 2020,9/30/2020,Before,230000111612,3,32,135,99,82,128,1821,Cobble,SC2,1,0,0,0,moved ~0.4 ft
979,2802872.69,1266354.10,7447.48,PITRCK,Relocate 2020,9/30/2020,Before,230000111532,3,32,134,126,67,128,1534,Cobble,SC2,0,1,0,0,NA
980,2802873.09,1266350.84,7447.48,PITRCK,Relocate 2020,9/30/2020,Before,230000111680,3,32,131,112,71,128,1468,Cobble,SC2,0,1,0,0,NA
981,2802874.07,1266344.40,7447.89,PITRCK,Relocate 2020,9/30/2020,Before,230000111554,3,32,375,265,193,>256,22700,Boulder,SB1,0,0,0,0,NA
982,2802876.87,1266340.22,7447.57,PITRCK,Relocate 2020,9/30/2020,Before,230000111701,3,32,144,135,89,128,2792,Cobble,SC2,0,0,0,0,NA
983,2802879.02,1266336.58,7447.47,PITRCK,Relocate 2020,9/30/2020,Before,228000607542,3,23,119,64,45,64,469,Gravel,VCG2,0,1,0,0,NA
984,2802881.04,1266332.31,7447.74,PITRCK,Relocate 2020,9/30/2020,Before,230000111531,3,32,123,113,67,128,1519,Cobble,SC2,1,0,0,0,moved ~0.5 ft
985,2802879.46,1266324.99,7447.68,PITRCK,Relocate 2020,9/30/2020,Before,230000111608,3,32,160,123,71,128,2236,Cobble,SC2,1,0,0,0,moved ~1.0 ft
986,2802886.38,1266321.57,7447.95,PITRCK,Relocate 2020,9/30/2020,Before,230000111513,3,32,148,93,75,90,1599,Cobble,SC1,0,1,0,0,NA
987,2802886.79,1266317.51,7447.66,PITRCK,Relocate 2020,9/30/2020,Before,230000111589,3,32,125,113,95,128,2284,Cobble,SC2,1,0,0,0,moved ~2.0 ft
988,2802891.50,1266313.06,7447.54,PITRCK,Relocate 2020,9/30/2020,Before,228000607553,3,23,76,59,50,64,435,Gravel,VCG2,0,0,0,0,NA
989,2802893.09,1266309.17,7447.73,PITRCK,Relocate 2020,9/30/2020,Before,230000111519,3,32,151,141,52,128,1937,Cobble,SC2,0,0,0,0,NA
990,2802895.44,1266304.40,7447.81,PITRCK,Relocate 2020,9/30/2020,Before,230000111529,3,32,248,168,104,180,5200,Cobble,LC1,0,0,0,0,NA
991,2802898.47,1266298.92,7448.15,PITRCK,Relocate 2020,9/30/2020,Before,230000111565,3,32,311,241,149,256,13100,Cobble,LC2,0,0,0,0,NA
992,2802900.95,1266292.73,7447.68,PITRCK,Relocate 2020,9/30/2020,Before,228000607501,3,23,78,52,34,64,212,Gravel,VCG2,0,1,0,0,NA
993,2802902.90,1266288.05,7447.89,PITRCK,Relocate 2020,9/30/2020,Before,230000111691,3,32,145,105,63,128,1716,Cobble,SC2,1,0,0,0,moved ~0.4 ft
994,2802904.64,1266282.21,7447.78,PITRCK,Relocate 2020,9/30/2020,Before,230000111613,3,32,136,112,43,90,1002,Cobble,SC1,1,0,0,0,moved ~0.5 ft
995,2802909.02,1266278.61,7447.69,PITRCK,Relocate 2020,9/30/2020,Before,230000111505,3,32,117,77,71,90,941,Cobble,SC1,0,0,0,0,NA
996,2802911.88,1266273.64,7447.89,PITRCK,Relocate 2020,9/30/2020,Before,230000111511,3,32,106,93,80,90,1175,Cobble,SC1,0,0,0,0,NA
997,2802913.70,1266269.90,7447.56,PITRCK,Relocate 2020,9/30/2020,Before,230000111610,3,32,130,85,56,90,936,Cobble,SC1,0,0,0,0,NA
998,2802917.08,1266262.56,7447.94,PITRCK,Relocate 2020,9/30/2020,Before,230000111569,3,32,94,71,67,90,638,Cobble,SC1,0,1,0,0,NA
999,2802920.66,1266257.78,7448.03,PITRCK,Relocate 2020,9/30/2020,Before,228000607518,3,23,86,66,38,64,NA,Gravel,VCG2,0,0,1,1,buried
1000,2806338.12,1266549.34,7459.61,PITRCK,Relocate 2022,4/27/2022,Before,230000111558,1,32,145,118,52,128,1424,Cobble,SC2,0,1,0,0,NA
1001,2806337.91,1266558.13,7459,PITRCK,Relocate 2022,4/27/2022,Before,230000111677,1,32,90,78,69,90,608,Cobble,SC1,0,0,0,0,NA
1002,2806338.09,1266564.76,7458.97,PITRCK,Relocate 2022,4/27/2022,Before,230000111624,1,32,157,152,82,180,2584,Cobble,LC1,0,0,0,0,NA
1003,2806337.12,1266571.85,7459.1,PITRCK,Relocate 2022,4/27/2022,Before,228000607573,1,23,102,61,48,64,550,Gravel,VCG2,0,0,0,0,NA
1004,2806336.33,1266579.13,7459.53,PITRCK,Relocate 2022,4/27/2022,Before,230000111731,1,32,145,98,56,128,1335,Cobble,SC2,1,0,0,0,NA
1005,2806334.25,1266584.91,7459.43,PITRCK,Relocate 2022,4/27/2022,Before,230000111736,1,32,155,109,66,128,1789,Cobble,SC2,1,0,0,0,NA
1006,2806326.03,1266592.20,7459.35,PITRCK,Relocate 2022,4/27/2022,Before,230000111684,1,32,198,117,64,128,2248,Cobble,SC2,0,0,0,0,NA
1007,2806332.66,1266599.21,7459.51,PITRCK,Relocate 2022,4/27/2022,Before,230000111541,1,32,356,290,138,>256,14100,Boulder,SB1,0,0,0,0,NA
1008,2806323.06,1266602.59,7459.32,PITRCK,Relocate 2022,4/27/2022,Before,228000607534,1,23,70,63,55,64,654,Gravel,VCG2,0,1,0,0,NA
1009,2806331.54,1266614.13,7459.11,PITRCK,Relocate 2022,4/27/2022,Before,228000607505,1,23,94,61,41,64,336,Gravel,VCG2,0,1,0,0,NA
1010,2806329.82,1266618.05,7459.06,PITRCK,Relocate 2022,4/27/2022,Before,230000111683,1,32,132,90,80,128,1427,Cobble,SC2,0,0,0,0,NA
1011,2806333.89,1266624.34,7459.24,PITRCK,Relocate 2022,4/27/2022,Before,230000111737,1,32,169,138,82,128,2929,Cobble,SC2,0,0,0,0,NA
